0.000000000000000000e+00
4.620814576414495126e-03
9.241629152828990251e-03
1.386244372924348538e-02
1.848325830565798050e-02
2.310407288207247389e-02
2.772488745848697075e-02
3.234570203490146761e-02
3.696651661131596101e-02
4.158733118773045440e-02
4.620814576414494779e-02
5.082896034055944812e-02
5.544977491697394151e-02
6.007058949338843490e-02
6.469140406980293523e-02
6.931221864621742168e-02
7.393303322263192201e-02
7.855384779904642234e-02
8.317466237546090879e-02
8.779547695187540912e-02
9.241629152828989557e-02
9.703710610470439590e-02
1.016579206811188962e-01
1.062787352575333827e-01
1.108995498339478830e-01
1.155203644103623833e-01
1.201411789867768698e-01
1.247619935631913701e-01
1.293828081396058705e-01
1.340036227160203708e-01
1.386244372924348434e-01
1.432452518688493437e-01
1.478660664452638440e-01
1.524868810216783444e-01
1.571076955980928447e-01
1.617285101745073173e-01
1.663493247509218176e-01
1.709701393273363179e-01
1.755909539037508182e-01
1.802117684801653186e-01
1.848325830565797911e-01
1.894533976329942915e-01
1.940742122094087918e-01
1.986950267858232921e-01
2.033158413622377925e-01
2.079366559386522928e-01
2.125574705150667654e-01
2.171782850914812657e-01
2.217990996678957660e-01
2.264199142443102664e-01
2.310407288207247667e-01
2.356615433971392393e-01
2.402823579735537396e-01
2.449031725499682399e-01
2.495239871263827403e-01
2.541448017027972406e-01
2.587656162792117409e-01
2.633864308556262412e-01
2.680072454320407416e-01
2.726280600084551864e-01
2.772488745848696867e-01
2.818696891612841871e-01
2.864905037376986874e-01
2.911113183141131877e-01
2.957321328905276880e-01
3.003529474669421884e-01
3.049737620433566887e-01
3.095945766197711890e-01
3.142153911961856894e-01
3.188362057726001897e-01
3.234570203490146345e-01
3.280778349254291348e-01
3.326986495018436352e-01
3.373194640782581355e-01
3.419402786546726358e-01
3.465610932310871362e-01
3.511819078075016365e-01
3.558027223839161368e-01
3.604235369603306371e-01
3.650443515367451375e-01
3.696651661131595823e-01
3.742859806895740826e-01
3.789067952659885830e-01
3.835276098424030833e-01
3.881484244188175836e-01
3.927692389952320839e-01
3.973900535716465843e-01
4.020108681480610846e-01
4.066316827244755849e-01
4.112524973008900853e-01
4.158733118773045856e-01
4.204941264537190304e-01
4.251149410301335307e-01
4.297357556065480311e-01
4.343565701829625314e-01
4.389773847593770317e-01
4.435981993357915321e-01
4.482190139122060324e-01
4.528398284886205327e-01
4.574606430650350331e-01
4.620814576414494779e-01
